Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
2717,83,1,2,2,2,2.0,0.0,6,6,6.0,0.0,96385.54217,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,12048.19277,12048.19277,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
4224,66,1,2,2,2,2.0,0.0,6,6,6.0,0.0,121212.1212,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,15151.51515,15151.51515,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
6839,13,1,0,0,0,0.0,0.0,6,6,6.0,0.0,461538.4615,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,76923.07692,76923.07692,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
199,67,1,2,2,2,2.0,0.0,6,6,6.0,0.0,119402.9851,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14925.37313,14925.37313,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
3006,4,1,0,0,0,0.0,0.0,6,6,6.0,0.0,1500000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,250000.0,250000.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
5555,71,1,0,0,0,0.0,0.0,6,6,6.0,0.0,84507.04225,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,14084.50704,14084.50704,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
8022,29,1,2,2,2,2.0,0.0,6,6,6.0,0.0,275862.069,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,34482.75862,34482.75862,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
2190,55,1,0,0,0,0.0,0.0,6,6,6.0,0.0,109090.9091,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,18181.81818,18181.81818,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
4125,66,1,0,0,0,0.0,0.0,6,6,6.0,0.0,90909.09091,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,15151.51515,15151.51515,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
1175,18,1,0,0,0,0.0,0.0,6,6,6.0,0.0,333333.3333,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,55555.55556,55555.55556,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
1114,52,1,2,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,19230.76923,19230.76923,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
545,18,1,2,2,2,2.0,0.0,6,6,6.0,0.0,444444.4444,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,55555.55556,55555.55556,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
6,77,1,0,0,0,0.0,0.0,6,6,6.0,0.0,77922.07792,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,12987.01299,12987.01299,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
8000,92,1,0,0,0,0.0,0.0,6,6,6.0,0.0,65217.3913,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,10869.56522,10869.56522,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
631,26,1,2,2,2,2.0,0.0,6,6,6.0,0.0,307692.3077,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,38461.53846,38461.53846,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
32785,48,1,2,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
2043,27,1,0,0,0,0.0,0.0,6,6,6.0,0.0,222222.2222,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,37037.03704,37037.03704,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
64680,12,1,2,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,83333.33333,83333.33333,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
16001,48,1,2,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
3351,50,1,2,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
1034,42,1,2,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
4445,45,1,2,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
1047,44,1,0,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
10082,71,1,0,0,0,0.0,0.0,6,6,6.0,0.0,84507.04225,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,14084.50704,14084.50704,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
8021,58,1,2,2,2,2.0,0.0,6,6,6.0,0.0,137931.0345,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,17241.37931,17241.37931,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
2030,48,1,0,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
199,65,1,0,0,0,0.0,0.0,6,6,6.0,0.0,92307.69231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,15384.61538,15384.61538,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
9200,38,1,2,2,2,2.0,0.0,6,6,6.0,0.0,210526.3158,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,26315.78947,26315.78947,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
1149,68,1,0,0,0,0.0,0.0,6,6,6.0,0.0,88235.29412,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,14705.88235,14705.88235,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
17988,71,1,2,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14084.50704,14084.50704,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
10082,101,1,2,2,2,2.0,0.0,6,6,6.0,0.0,79207.92079,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,9900.990099,9900.990099,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
407,48,1,0,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
10000,41,1,2,2,2,2.0,0.0,6,6,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,24390.2439,24390.2439,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
3827,58,1,0,0,0,0.0,0.0,6,6,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,17241.37931,17241.37931,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
1723,14,1,2,2,2,2.0,0.0,6,6,6.0,0.0,571428.5714,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,71428.57143,71428.57143,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
49165,86,1,0,0,0,0.0,0.0,6,6,6.0,0.0,69767.44186,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,11627.90698,11627.90698,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
4443,40,1,0,0,0,0.0,0.0,6,6,6.0,0.0,150000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,25000.0,25000.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
3766,81,1,0,0,0,0.0,0.0,6,6,6.0,0.0,74074.07407,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,12345.67901,12345.67901,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
9943,28,1,2,2,2,2.0,0.0,6,6,6.0,0.0,285714.2857,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,35714.28571,35714.28571,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
6566,32,1,0,0,0,0.0,0.0,6,6,6.0,0.0,187500.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,31250.0,31250.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
1163,74,1,0,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
912,15,1,0,0,0,0.0,0.0,6,6,6.0,0.0,400000.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,66666.66667,66666.66667,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
631,30,1,0,0,0,0.0,0.0,6,6,6.0,0.0,200000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,33333.33333,33333.33333,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
34573,85,1,2,2,2,2.0,0.0,6,6,6.0,0.0,94117.64706,23529.41176,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,11764.70588,11764.70588,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
5900,49,1,2,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
1914,23,1,2,2,2,2.0,0.0,6,6,6.0,0.0,347826.087,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,43478.26087,43478.26087,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
465,41,1,0,0,0,0.0,0.0,6,6,6.0,0.0,146341.4634,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,24390.2439,24390.2439,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
4125,18,1,2,2,2,2.0,0.0,6,6,6.0,0.0,444444.4444,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,55555.55556,55555.55556,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
2251,91,1,0,0,0,0.0,0.0,6,6,6.0,0.0,65934.06593,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,10989.01099,10989.01099,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
3268,55,1,0,0,0,0.0,0.0,6,6,6.0,0.0,109090.9091,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,18181.81818,18181.81818,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
1021,63,1,2,2,2,2.0,0.0,6,6,6.0,0.0,126984.127,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,15873.01587,15873.01587,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
16992,43,1,2,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
995,69,1,0,0,0,0.0,0.0,6,6,6.0,0.0,86956.52174,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,14492.75362,14492.75362,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
9100,17,1,2,2,2,2.0,0.0,6,6,6.0,0.0,470588.2353,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,58823.52941,58823.52941,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
2009,12,1,2,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,83333.33333,83333.33333,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
2035,46,1,2,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
2135,71,1,0,0,0,0.0,0.0,6,6,6.0,0.0,84507.04225,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,14084.50704,14084.50704,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
7,67,1,0,0,0,0.0,0.0,6,6,6.0,0.0,89552.23881,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,14925.37313,14925.37313,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
1720,102,1,0,0,0,0.0,0.0,6,6,6.0,0.0,58823.52941,19607.84314,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,9803.921569,9803.921569,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
2200,90,1,2,2,2,2.0,0.0,6,6,6.0,0.0,88888.88889,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,11111.11111,11111.11111,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
6006,22,1,2,2,2,2.0,0.0,6,6,6.0,0.0,363636.3636,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,45454.54545,45454.54545,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
2111,56,1,2,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
5550,61,1,2,2,2,2.0,0.0,6,6,6.0,0.0,131147.541,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,16393.44262,16393.44262,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
7007,67,1,0,0,0,0.0,0.0,6,6,6.0,0.0,89552.23881,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,14925.37313,14925.37313,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
2048,97,1,0,0,0,0.0,0.0,6,6,6.0,0.0,61855.6701,20618.5567,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,10309.27835,10309.27835,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
55600,22,1,0,0,0,0.0,0.0,6,6,6.0,0.0,272727.2727,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,45454.54545,45454.54545,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
5904,58,1,2,2,2,2.0,0.0,6,6,6.0,0.0,137931.0345,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,17241.37931,17241.37931,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
1022,38,1,0,0,0,0.0,0.0,6,6,6.0,0.0,157894.7368,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,26315.78947,26315.78947,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
3905,62,1,2,2,2,2.0,0.0,6,6,6.0,0.0,129032.2581,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,16129.03226,16129.03226,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
1863,53,1,2,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
1583,54,1,0,0,0,0.0,0.0,6,6,6.0,0.0,111111.1111,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,18518.51852,18518.51852,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
8021,12,1,2,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,83333.33333,83333.33333,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
3128,50,1,2,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
53,45,1,2,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
49163,17,1,2,2,2,2.0,0.0,6,6,6.0,0.0,470588.2353,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,58823.52941,58823.52941,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
3580,37,1,2,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,27027.02703,27027.02703,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
7777,29,1,0,0,0,0.0,0.0,6,6,6.0,0.0,206896.5517,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,34482.75862,34482.75862,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
50389,21,1,2,2,2,2.0,0.0,6,6,6.0,0.0,380952.381,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,47619.04762,47619.04762,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
4900,69,1,2,2,2,2.0,0.0,6,6,6.0,0.0,115942.029,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14492.75362,14492.75362,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
10629,35,1,2,2,2,2.0,0.0,6,6,6.0,0.0,228571.4286,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,28571.42857,28571.42857,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,PortScan
1068,30,1,0,0,0,0.0,0.0,6,6,6.0,0.0,200000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,33333.33333,33333.33333,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
2701,2,1,0,0,0,0.0,0.0,6,6,6.0,0.0,3000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,500000.0,500000.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,PortScan
