Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
21,9538923,9,106,23,0,11.77777778,9.417772796,34,0,12.53333333,14.54975045,30.82108955,2.51600731,414735.7826,1079695.892,3312712,3,6303048,787881.0,1461186.206,3353887,3,9538835,681345.3571,1333110.533,3312712,3,296,488,0.943502741,1.572504569,0,34,11.76,12.61705195,159.19,0,1,0,12.25,106,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,12373247,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,384.1352234,4.28343506,237947.0577,643120.9831,2468250,4,10300000,512724.0,907443.7434,2516356,314,12400000,399133.0968,797961.8992,2468250,4,680,1032,1.697210118,2.586224942,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,12410236,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,382.9902993,4.270668181,238658.3846,646717.1894,2532219,3,10500000,526309.0,933612.0896,2584656,387,12400000,400326.6774,802640.8237,2532219,3,680,1032,1.692151543,2.578516637,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8880333,9,106,23,0,11.77777778,9.497075573,34,0,12.53333333,14.54975045,33.1068666,2.702601355,386101.4348,1004412.778,3099715,1,5732917,716614.625,1329578.275,3069108,1,8880331,634309.3571,1240055.912,3099715,3,296,488,1.013475508,1.689125847,0,34,11.76,12.63685087,159.69,0,1,0,12.25,106,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,210,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,66666.66667,14285.71429,105.0,49.49747468,140,70,210,210.0,0.0,210,210,0,0.0,0.0,0,0,64,20,9523.809524,4761.904762,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8739339,9,109,24,0,12.11111111,9.803627447,34,0,12.53333333,14.54975045,33.98426357,2.746203117,379971.2609,992446.6596,3302020,3,5906569,738321.125,1381571.893,3344726,218,8739267,624233.3571,1225825.243,3302020,3,296,488,1.029826169,1.716376948,0,34,11.88,12.71586935,161.6933333,0,1,0,12.375,109,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8694995,9,104,23,0,11.55555556,9.193898943,34,0,12.53333333,14.54975045,33.582538,2.760208603,378043.2609,986583.9374,3260688,3,5392279,674034.875,1247882.199,2892521,4,8694912,621065.1429,1218473.895,3260688,3,296,488,1.035078226,1.725130377,0,34,11.68,12.56224502,157.81,0,1,0,12.16666667,104,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,254,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,55118.11024,11811.02362,127.0,152.7350647,235,19,254,254.0,0.0,254,254,0,0.0,0.0,0,0,64,20,7874.015748,3937.007874,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8564681,9,113,29,0,12.55555556,10.66666667,34,0,12.53333333,14.54975045,35.14433287,2.802205943,372377.4348,965970.6136,3029172,3,5752613,719076.625,1331089.611,3073357,224,8564567,611754.7857,1192225.803,3029172,3,296,488,1.050827229,1.751378715,0,34,12.04,12.95016087,167.7066667,0,1,0,12.54166667,113,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,7190831,19,1480,640,0,77.89473684,152.5799953,976,0,120.8947368,281.5782691,525.2522275,5.284507451,194346.7838,622557.0861,2444323,3,7190831,399490.6111,888138.6086,2492647,331,7089953,393886.2778,859430.7328,2444323,3,616,616,2.642253726,2.642253726,0,976,96.84615385,222.0358599,49299.92308,0,1,0,99.39473684,1480,29200,247,10,32,0.0,0,0,0.0,0,0,BruteForce
22,11311726,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,420.183445,4.685403448,217533.1923,595637.0312,2455596,3,9236615,461830.75,831092.5411,2501325,299,11300000,364889.9032,740040.711,2455596,3,680,1032,1.856480611,2.828922836,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8899622,9,106,24,0,11.77777778,9.510228412,34,0,12.53333333,14.54975045,33.03511093,2.696743749,386940.087,1004242.837,3377320,1,6328928,791116.0,1452690.931,3419485,284,8899567,635683.3571,1239528.744,3377320,1,296,488,1.011278906,1.685464843,0,34,11.76,12.64014768,159.7733333,0,1,0,12.25,106,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,218,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,64220.18349,13761.46789,109.0,118.7939392,193,25,218,218.0,0.0,218,218,0,0.0,0.0,0,0,64,20,9174.311927,4587.155963,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8966699,9,104,23,0,11.55555556,9.275116052,34,0,12.53333333,14.54975045,32.56493833,2.676570274,389856.4783,1019080.743,3264872,3,5832460,729057.5,1364774.103,3311142,4,8966576,640469.7143,1258834.405,3264872,3,296,488,1.003713853,1.672856421,0,34,11.68,12.58213019,158.31,0,1,0,12.16666667,104,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,220,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,63636.36364,13636.36364,110.0,29.69848481,131,89,220,220.0,0.0,220,220,0,0.0,0.0,0,0,64,20,9090.909091,4545.454545,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
22,13774259,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,345.0639341,3.847756892,264889.5962,719958.5221,2800256,24,11400000,571280.55,1014160.469,2875109,326,13800000,444325.9355,893806.2179,2800256,24,680,1032,1.524582919,2.323173973,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,9136168,9,101,21,0,11.22222222,8.786036902,34,0,12.53333333,14.54975045,31.63251814,2.626921922,397224.6957,1020294.158,3115875,3,5978766,747345.75,1355686.412,3076844,4,9136055,652575.3571,1257882.586,3115875,3,296,488,0.985095721,1.641826201,0,34,11.56,12.46688948,155.4233333,0,1,0,12.04166667,101,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,13422391,21,2008,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,354.1097857,4.023128219,253252.6604,688509.186,2444132,3,11600000,582278.05,1013796.182,2501573,643,13400000,419447.0312,850620.5324,2444132,3,680,1064,1.564549863,2.458578356,0,976,86.41818182,188.2012015,35419.69226,0,1,0,88.01851852,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8563242,9,105,25,0,11.66666667,9.433981132,34,0,12.53333333,14.54975045,34.21601305,2.802676837,372314.8696,939930.5938,3000034,3,6042287,755285.875,1330968.446,3041724,12,8563155,611653.9286,1156498.536,3000034,3,296,488,1.051003814,1.751673023,0,34,11.72,12.62114628,159.2933333,0,1,0,12.20833333,105,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,12280071,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,387.0498794,4.315935958,236155.2115,641815.5666,2384204,8,10600000,531930.7,939026.7174,2433519,324,12300000,396127.871,796797.2346,2384204,48,680,1032,1.710087833,2.605848126,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,11035494,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,430.7011539,4.802684864,212221.0385,579322.2874,2279591,0,9143647,457182.35,822602.4678,2337355,337,11000000,355978.4516,719552.4758,2279591,0,680,1032,1.902950606,2.899734257,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,9092146,9,99,20,0,11.0,8.544003745,34,0,12.53333333,14.54975045,31.56570517,2.63964085,395310.6957,1005230.38,3240507,3,5809502,726187.75,1285398.664,2930984,3,9092095,649435.3571,1237885.213,3240507,3,296,488,0.989865319,1.649775532,0,34,11.48,12.41343358,154.0933333,0,1,0,11.95833333,99,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8503111,9,105,24,0,11.66666667,9.38083152,34,0,12.53333333,14.54975045,34.45797662,2.822496378,369700.4783,966570.9832,3244809,1,5661336,707667.0,1329207.526,3292946,4,8502990,607356.4286,1193995.576,3244809,1,296,488,1.058436142,1.764060236,0,34,11.72,12.60793401,158.96,0,1,0,12.20833333,105,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11673676,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,407.155381,4.540129433,224493.7692,610745.3477,2515926,16,9114628,455731.4,797853.8419,1993088,379,11700000,376568.6774,758306.844,2515926,44,680,1032,1.798919209,2.741210224,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,38,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,26315.78947,26315.78947,0,0,0.0,0.0,0.0,0,0,1,0.0,0,259,247,0,32,0.0,0,0,0.0,0,0,BruteForce
21,220,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,63636.36364,13636.36364,110.0,103.2375901,183,37,220,220.0,0.0,220,220,0,0.0,0.0,0,0,64,20,9090.909091,4545.454545,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8518914,9,106,23,0,11.77777778,9.444281044,34,0,12.53333333,14.54975045,34.51144125,2.81726051,370387.5652,959196.1867,3011534,3,5722912,715364.0,1320516.78,3053921,239,8518795,608485.3571,1183644.906,3011534,3,296,488,1.056472691,1.760787819,0,34,11.76,12.62365504,159.3566667,0,1,0,12.25,106,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8869022,9,102,22,0,11.33333333,9.055385138,34,0,12.53333333,14.54975045,32.69808103,2.706048085,385609.6522,987774.5382,3094513,1,5984029,748003.625,1354392.536,3138520,4,8869000,633500.0,1217411.443,3094513,1,296,488,1.014768032,1.691280053,0,34,11.6,12.52996409,157.0,0,1,0,12.08333333,102,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,12344555,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,385.0280549,4.293390892,237395.2885,637970.9474,2388243,3,10400000,520922.7,913177.1085,2435283,215,12300000,398207.9032,791143.2229,2388243,3,680,1032,1.701154882,2.59223601,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,4067119,6,34,20,0,5.666666667,8.98146239,34,0,12.66666667,14.67878287,27.046172,2.95049149,369738.0909,1053978.174,3520705,43,4067119,813423.8,1571407.605,3601570,208,4026904,805380.8,1530395.14,3520705,733,200,200,1.475245745,1.475245745,0,34,8.461538462,11.92067801,142.1025641,0,1,0,9.166666667,34,29200,227,2,32,0.0,0,0,0.0,0,0,BruteForce
22,12151482,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,391.1457055,4.361607909,233682.3462,635669.0615,2493123,26,10300000,513278.25,917008.0878,2564766,314,12200000,391978.871,789242.7674,2493123,26,680,1032,1.728184266,2.633423643,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,260,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,53846.15385,11538.46154,130.0,12.72792206,139,121,260,260.0,0.0,260,260,0,0.0,0.0,0,0,64,20,7692.307692,3846.153846,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
22,10803467,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,439.9513601,4.905832544,207758.9808,553826.1172,1992171,13,8768383,438419.15,768491.161,1857407,384,10800000,348495.5484,686174.8157,1992171,13,680,1032,1.943820442,2.962012102,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,10959056,23,2008,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,433.7052388,5.018680441,202945.4815,558417.4792,2114970,3,8803545,400161.1364,745267.0844,2064224,345,11000000,353513.4839,704352.375,2114970,3,744,1032,2.098720912,2.919959529,0,976,84.875,186.8396554,34909.05682,0,1,0,86.41818182,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8934888,9,114,27,0,12.66666667,10.6653645,34,0,12.53333333,14.54975045,33.80008792,2.686099703,388473.3913,1008789.331,3124698,3,5767255,720906.875,1334207.466,3007562,4,8934792,638199.4286,1245217.852,3124698,3,296,488,1.007287388,1.678812314,0,34,12.08,12.95157648,167.7433333,0,1,0,12.58333333,114,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11555321,21,2024,640,0,96.38095238,140.1821944,976,0,85.78125,220.240592,412.7103003,4.586631561,222217.7115,598694.9172,2091123,4,9422690,471134.5,825565.0953,2124316,328,11600000,372749.3226,742600.8345,2091123,4,680,1032,1.817344581,2.76928698,0,976,88.31481481,189.6409541,35963.69147,0,1,0,89.98113208,2024,29200,257,16,32,0.0,0,0,0.0,0,0,BruteForce
21,9414312,9,100,21,0,11.11111111,8.681077762,34,0,12.53333333,14.54975045,30.59172035,2.549310029,409317.913,1079777.789,3776469,3,6376780,797097.5,1512205.841,3821004,3,9414223,672444.5,1335126.21,3776469,3,296,488,0.955991261,1.593318768,0,34,11.52,12.44360612,154.8433333,0,1,0,12.0,100,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,9771655,9,101,21,0,11.22222222,8.800252522,34,0,12.53333333,14.54975045,29.57533806,2.456083437,424854.5652,1106442.56,3497196,1,6484963,810620.375,1505003.261,3542288,213,9771598,697971.2857,1366188.802,3497196,1,296,488,0.921031289,1.535052148,0,34,11.56,12.47023122,155.5066667,0,1,0,12.04166667,101,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8597153,9,107,23,0,11.88888889,9.584420228,34,0,12.53333333,14.54975045,34.31368501,2.791621831,373789.2609,974714.749,3027721,3,5525305,690663.125,1286648.123,3053760,220,8597035,614073.9286,1203711.836,3027721,3,296,488,1.046858187,1.744763644,0,34,11.8,12.6589889,160.25,0,1,0,12.29166667,107,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11738078,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,404.9214871,4.515219613,225732.2692,612642.8396,2199703,3,9738661,486933.05,864261.9994,2249825,369,11700000,378643.2903,760477.7985,2199703,3,680,1032,1.78904928,2.726170332,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,11855350,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,400.9160421,4.470555488,227987.5,615102.3681,2186906,27,9804583,490229.15,862648.1504,2232492,470,11900000,382426.8387,763059.0492,2186906,27,680,1032,1.771352174,2.699203313,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,250,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,56000.0,12000.0,125.0,63.63961031,170,80,250,250.0,0.0,250,250,0,0.0,0.0,0,0,64,20,8000.0,4000.0,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8200816,9,109,25,0,12.11111111,9.854496999,34,0,12.53333333,14.54975045,36.21590827,2.926538042,356557.2174,918650.1075,2895819,3,5517291,689661.375,1262810.94,2936833,3,8200683,585763.0714,1132961.665,2895819,3,296,488,1.097451766,1.829086276,0,34,11.88,12.72896958,162.0266667,0,1,0,12.375,109,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,258,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,54263.56589,11627.90698,129.0,66.46803743,176,82,258,258.0,0.0,258,258,0,0.0,0.0,0,0,64,20,7751.937984,3875.968992,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,229,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,61135.37118,13100.43668,114.5,103.9446968,188,41,229,229.0,0.0,229,229,0,0.0,0.0,0,0,64,20,8733.624454,4366.812227,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
22,11832391,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,401.6939602,4.479229938,227545.9808,613198.7131,2224210,3,9865156,493257.8,868470.0343,2282188,487,11800000,381686.5806,760609.7637,2224210,3,680,1032,1.774789221,2.704440717,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,12280461,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,387.0375876,4.315798894,236162.7115,636359.2751,2208261,3,10000000,501530.25,882096.9949,2257755,364,12300000,396139.5484,789321.9253,2208261,3,680,1032,1.710033524,2.60576537,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,13081848,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,363.3278723,4.051415366,251574.0,678330.0351,2252193,3,10800000,542453.0,950834.3495,2304458,544,13100000,421992.4839,841428.9275,2252193,3,680,1032,1.605277786,2.446137579,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,9338559,9,104,22,0,11.55555556,9.153020145,34,0,12.53333333,14.54975045,31.26820744,2.569989653,406024.3043,1046376.765,3326344,3,6422047,802755.875,1463522.766,3368758,19,9338438,667031.2857,1290521.711,3326344,3,296,488,0.96374612,1.606243533,0,34,11.68,12.55229063,157.56,0,1,0,12.16666667,104,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11887793,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,399.8219013,4.458354886,228611.4038,616100.9513,2180461,3,9722590,486129.5,856958.89,2232290,372,11900000,383473.1613,764207.5355,2180461,3,680,1032,1.766517974,2.691836912,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8080407,9,110,28,0,12.22222222,10.21980648,34,0,12.53333333,14.54975045,36.87933046,2.97014742,351322.0435,914072.1094,2976712,3,5645759,705719.875,1309350.388,3021478,17,8080289,577163.5,1128543.734,2976712,3,296,488,1.113805282,1.856342137,0,34,11.92,12.82549544,164.4933333,0,1,0,12.41666667,110,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,13249795,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,358.7225312,4.000061888,254803.75,687008.5792,2418304,4,11200000,558035.3,980325.9852,2465081,313,13200000,427408.871,852190.5282,2418304,4,680,1032,1.584930182,2.415131706,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,269,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,52044.60967,11152.41636,134.5,122.3294731,221,48,269,269.0,0.0,269,269,0,0.0,0.0,0,0,64,20,7434.944238,3717.472119,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,235,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,59574.46809,12765.95745,117.5,51.61879503,154,81,235,235.0,0.0,235,235,0,0.0,0.0,0,0,64,20,8510.638298,4255.319149,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,284,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,49295.77465,10563.38028,142.0,67.88225099,190,94,284,284.0,0.0,284,284,0,0.0,0.0,0,0,64,20,7042.253521,3521.126761,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,260,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,53846.15385,11538.46154,130.0,77.78174593,185,75,260,260.0,0.0,260,260,0,0.0,0.0,0,0,64,20,7692.307692,3846.153846,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
22,11607996,21,2008,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,409.4591349,4.479670737,227607.7647,610159.6523,2264152,3,9361700,468085.0,833541.376,2316325,332,11600000,386929.1333,760526.7942,2264152,3,680,1000,1.809097798,2.67057294,0,976,89.67924528,191.0076291,36483.91437,0,1,0,91.40384615,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8825080,9,101,22,0,11.22222222,8.828615092,34,0,12.53333333,14.54975045,32.74757849,2.719522089,383699.1304,998707.9838,3228588,3,6143470,767933.75,1422173.161,3271406,230,8824956,630354.0,1233091.037,3228588,3,296,488,1.019820783,1.699701306,0,34,11.56,12.47691201,155.6733333,0,1,0,12.04166667,101,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11388753,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,417.341565,4.653714063,219014.4808,597721.2922,2328350,3,9456740,472837.0,848309.517,2372814,314,11400000,367375.3548,742379.781,2328350,3,680,1032,1.84392444,2.809789623,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8749053,9,113,26,0,12.55555556,10.35749863,34,0,12.53333333,14.54975045,34.40372347,2.74315403,380393.6087,977479.6886,2991061,4,5892330,736541.25,1340888.795,3034345,215,8748956,624925.4286,1205153.42,2991061,4,296,488,1.028682761,1.714471269,0,34,12.04,12.86623488,165.54,0,1,0,12.54166667,113,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,248,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,82.02438662,182,66,248,248.0,0.0,248,248,0,0.0,0.0,0,0,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8720287,9,107,24,0,11.88888889,9.597453366,34,0,12.53333333,14.54975045,33.82916182,2.752202995,379142.913,988048.7202,3276591,3,5401344,675168.0,1246715.929,2821636,3,8720205,622871.7857,1220091.548,3276591,3,296,488,1.032076123,1.720126872,0,34,11.8,12.66227994,160.3333333,0,1,0,12.29166667,107,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8635840,9,102,23,0,11.33333333,8.986100378,34,0,12.53333333,14.54975045,33.58098344,2.779115871,375471.3043,983858.4954,3280616,3,6239907,779988.375,1446291.888,3322667,3,8635754,616839.5714,1215645.021,3280616,3,296,488,1.042168451,1.736947419,0,34,11.6,12.51332623,156.5833333,0,1,0,12.08333333,102,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,12187497,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,389.9898396,4.348719019,234374.9423,627977.7304,2100270,4,10100000,503693.2,883953.8465,2164650,339,12200000,393141.3548,778459.5495,2100270,4,680,1032,1.723077347,2.625641672,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,218,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,64220.18349,13761.46789,109.0,38.18376618,136,82,218,218.0,0.0,218,218,0,0.0,0.0,0,0,64,20,9174.311927,4587.155963,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8557637,9,103,24,0,11.44444444,9.153020145,34,0,12.53333333,14.54975045,34.00471415,2.804512507,372071.1739,953035.0983,3231058,2,5286284,660785.5,1174868.657,2587603,314,8557576,611255.4286,1174591.75,3231058,2,296,488,1.05169219,1.752820317,0,34,11.64,12.55282173,157.5733333,0,1,0,12.125,103,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,9860079,9,107,23,0,11.88888889,9.532109479,34,0,12.53333333,14.54975045,29.91862438,2.434057577,428699.087,1115594.95,3428602,3,6388081,798510.125,1478289.788,3319303,3,9859928,704280.5714,1377376.245,3428602,3,296,488,0.912771591,1.521285986,0,34,11.8,12.64581617,159.9166667,0,1,0,12.29166667,107,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,14048672,25,2200,640,0,88.0,129.5736599,976,0,76.25,209.0691444,351.9905654,4.342047419,234144.5333,628559.3626,2244331,1,11900000,495111.0,867426.7527,2293400,4,14000000,401387.7429,785415.3293,2244331,1,808,1196,1.779527631,2.562519788,0,976,79.75806452,178.3941745,31824.48149,0,1,0,81.06557377,2200,29200,247,19,32,0.0,0,0,0.0,0,0,BruteForce
22,13160578,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,361.1543505,4.027178745,253088.0385,682408.8058,2322070,3,11100000,555709.65,973278.1255,2364284,450,13200000,424532.0968,846487.8763,2322070,3,680,1032,1.595674597,2.431504148,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8103521,9,118,33,0,13.11111111,11.69876537,34,0,12.53333333,14.54975045,37.76136324,2.961675548,352327.0,916748.188,2986234,3,5663213,707901.625,1312308.402,3028614,3,8103417,578815.5,1131855.557,2986234,3,296,488,1.110628331,1.851047218,0,34,12.24,13.25481045,175.69,0,1,0,12.75,118,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,9197127,9,111,23,0,12.33333333,10.03742995,34,0,12.53333333,14.54975045,32.51015236,2.609510557,399875.087,1038117.691,3184607,3,5970666,746333.25,1379594.861,3177787,333,9197065,656933.2143,1281381.002,3184607,3,296,488,0.978566459,1.630944098,0,34,11.96,12.77849756,163.29,0,1,0,12.45833333,111,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
